2023464548	15w
3000443755	30-50w
3000594755	15w
3000665847	30-50w
2019668131	25w
2019476015	100w
2023785074	15w
3000107166	15w
2020996868	15w
3000653928	15w
2021469780	30-50w
2018537781	30-50w
1000536721	15w
2021105406	5w
2021864084	15w
3000394428	15w
3000531036	15w
2005551232	15w
2019556350	15w
3000654668	15w
2023433895	30-50w
3000167705	15w
3000643743	30-50w
2000926731	200w
3000671587	200w
1000213336	15w
2009027917	15w
3000687596	100w
3000627869	15w
2019955621	15w
2010039856	30-50w
3000620105	200w
2000819495	15w
2020470239	1-10w
2022615103	15w
2003361886	15w
2013816664	5w
2018245006	200w
2023156638	100w
2022674053	100w
2021421201	30-50w
2002034283	15w
3000421164	15w
2023775114	30-50w
3000634471	15w
2014985956	15w
2021779361	15w
2021755055	15w
2022008351	30-50w
1000296087	100w
1000535813	15w
2010327165	30-50w
3000030056	15w
3000682540	15w
2001311676	15w
3000210382	15w
2017737100	200w
2023546998	30-50w
2003587807	1-10w
2020618541	5w
3000607968	200w
3000650364	15w
2023286066	30-50w
2016394743	30-50w
3000645322	30-50w
3000623872	15w
3000627608	100w
2019391709	100w
3000617473	30-50w
1000289220	30-50w
2023575244	30-50w
2020527597	100w
2022110330	15w
2015864982	100w
2023708713	15w
2023539424	200w
2019451625	15w
3000661337	30-50w
2012955076	15w
2021386837	15w
3000593580	15w
2023146636	5w
3000615099	15w
3000642103	15w
3000157416	30-50w
2023469045	300w
2018643298	30-50w
2017798232	15w
2019736760	30-50w
3000666365	15w
2021443338	30-50w
2005132008	15w
2019038142	30-50w
3000190624	15w
2023719176	30-50w
3000643032	100w
2022536965	30-50w
3000047422	200w
2023415837	15w
2002165563	30-50w
2022615268	15w
3000362528	15w
3000431249	15w
1000190273	15w
3000559107	15w
2019201192	14w
2021508542	15w
3000664282	15w
1000474826	15w
2019600362	30-50w
3000627945	15w
2021948307	15w
3000338235	30-50w
2015648158	15w
2017245660	30-50w
2021247421	30-50w
3000325911	15w
2021021141	1-10w
3000682957	200w
2020655538	15w
2019041127	15w
3000327861	100w
3000627818	30-50w
2022814732	15w
3000604327	15w
3000581637	15w
2015718320	30-50w
2023646731	15w
3000640147	15w
2017387235	15w
3000595961	15w
2017986470	15w
2022880649	15w
3000640460	15w
2021576458	15w
2013423534	15w
3000559330	30-50w
2003959193	30-50w
3000607137	15w
3000678549	15w
2018225866	100w
2000894338	15w
3000590523	15w
3000664436	15w
2010404066	15w
2023735662	15w
2019432529	1-10w
2020728101	100w
2021225705	15w
3000661117	15w
2024194962	15w
2020933705	15w
2024021900	15w
2018711037	15w
2019138351	15w
3000085741	100w
2020606704	100w
3000402177	15w
3000576844	15w
1000167579	15w
3000436319	15w
2020083491	30-50w
2003579119	15w
1000130403	200w
2022238994	200w
2024192260	30-50w
2019533478	5w
2022079430	15w
3000601993	100w
3000682290	15w
3000672677	30-50w
3000662884	30-50w
2024501456	30-50w
3000301036	100w
2007024692	15w
2021294658	15w
3000590375	15w
2000455777	15w
2022082580	15w
3000594896	15w
2018842037	15w
3000662623	30-50w
2020604333	15w
2021459251	30-50w
3000584922	15w
3000606981	15w
2017997656	15w
3000645817	30-50w
3000654118	30-50w
3000600201	15w
2010482093	15w
2019354379	15w
2018281916	15w
3000586437	15w
2021775296	15w
3000247867	15w
2020139042	1-10w
2020714749	1-10w
2020270602	15w
2019548923	30-50w
2018819067	15w
1000486223	30-50w
3000319256	15w
2004579480	15w
2017398493	30-50w
2003690534	100w
2019793597	15w
2004588240	15w
3000427508	30-50w
2021470004	30-50w
2019295691	1-10w
2014063700	15w
3000643170	30-50w
2024507150	15w
1000180197	15w
2023697151	15w
2015140901	5w
2001510263	15w
2022903261	15w
2015646744	100w
2004697461	15w
2013457125	30-50w
1000437335	15w
2024126138	15w
3000323453	15w
2022281423	15w
2020599793	15w
2020295920	15w
2015861017	15w
3000210755	15w
3000675569	15w
2023355105	15w
2022363168	200w
2012254989	15w
2021438680	15w
2013290555	100w
2022459131	1-10w
2012753056	5w
2023462294	100w
1000239270	200w
3000515911	15w
3000521596	15w
2020197365	30-50w
2022607591	30-50w
2018552195	100w
2008803338	30-50w
2022468216	15w
2021868211	100w
2016794892	15w
2004268545	15w
2023180919	15w
2018426855	100w
2021442341	15w
2024470142	15w
2023304435	15w
2013816174	100w
3000568247	15w
2022542886	15w
3000557965	15w
3000150590	15w
2020654055	15w
3000442100	30-50w
2017407913	15w
2015825415	5w
2015591631	15w
3000610989	200w
2022424712	30-50w
3000045700	30-50w
3000091593	15w
2018260583	30-50w
3000573947	15w
2021722425	15w
2019536690	1-10w
2013638200	100w
2011568977	15w
3000673155	15w
2022058884	5w
3000505013	15w
2018565720	15w
2014515607	5w
2019506745	15w
2019793914	30-50w
2017351770	15w
2022739692	30-50w
2021756918	100w
3000597557	15w
3000635820	30-50w
2021462400	100w
3000615446	15w
2021227853	15w
2023535629	30-50w
2016130316	15w
3000610716	15w
3000661811	15w
3000600922	100w
2022217422	30-50w
2018814121	15w
3000634785	200w
2022570954	100w
3000612218	200w
2022190563	15w
3000614362	100w
2021568490	5w
3000641952	15w
3000618174	30-50w
2019427899	5w
2013960704	15w
3000652457	30-50w
3000635357	100w
2016659245	15w
3000664602	30-50w
3000640243	100w
2013795269	15w
2020007550	5w
3000665366	15w
1000037331	15w
2022847573	5w
3000622373	15w
3000592762	15w
3000667293	15w
2017385568	30-50w
2003343104	100w
3000650362	30-50w
2020851261	15w
2022182227	5w
2002475677	30-50w
2018748679	15w
3000042473	30-50w
2017244140	5w
2023250200	15w
2001518109	15w
2019180115	15w
1000391100	30-50w
3000634783	15w
3000135190	15w
2007573763	15w
2021692657	15w
3000616506	30-50w
2019097411	15w
2010149226	30-50w
3000288611	15w
1000055568	100w
2006864834	5w
1000169477	15w
2023013150	30-50w
2017995750	15w
2012980368	15w
2021360553	15w
1000485795	15w
2001486495	15w
2021338605	15w
3000528145	15w
2021772486	30-50w
2021386738	30-50w
3000621285	30-50w
2020558718	15w
2017802690	15w
2020101594	15w
2018572548	15w
2022850422	15w
2020872902	15w
2022328116	15w
3000685594	30-50w
2021275451	15w
2018390733	15w
2005949997	100w
3000420228	15w
2019872658	15w
3000685737	100w
3000624877	15w
2024186653	15w
2012587998	5w
3000190097	15w
3000554705	30-50w
2010622431	30-50w
3000686989	15w
2017179141	15w
2016877612	1-10w
2019840977	1-10w
3000676474	30-50w
3000660600	30-50w
2019608162	15w
2022297107	15w
3000591834	100w
2023629772	15w
2017180276	15w
2020338279	15w
2017387161	15w
2020663063	15w
2019825264	15w
3000675701	15w
2020836180	15w
1000440293	15w
2020793154	5w
2019252834	100w
2018774989	15w
2016235332	5w
2024035876	15w
3000206137	300w
3000630711	30-50w
3000629303	15w
3000678560	15w
1000502373	5w
2023319021	15w
2001473804	30-50w
3000618361	200w
3000576256	15w
2014065085	30-50w
2023441281	15w
2000727297	100w
2023104051	15w
2022859403	15w
1000315902	15w
2020220697	15w
2003315890	15w
2020777032	1-10w
2007869909	30-50w
2022017398	15w
2022551093	200w
1000259342	15w
2003568641	30-50w
1000354348	15w
3000617275	15w
1000495590	5w
2019060510	15w
2007781660	15w
3000591321	15w
2018837930	30-50w
2020397077	30-50w
3000127120	15w
3000173051	15w
2015169553	15w
3000611550	15w
2022331747	30-50w
3000541871	30-50w
2023557443	15w
2006047738	15w
2012849839	1-10w
3000513401	15w
2019942600	5w
2005037383	30-50w
2017366880	15w
2023123942	30-50w
3000628882	100w
3000624053	15w
2022716249	30-50w
2011609739	15w
3000397168	15w
3000583155	100w
3000605726	15w
3000656574	30-50w
2020527526	100w
2022521213	15w
3000572472	15w
2019170101	1-10w
3000022267	30-50w
3000529996	15w
3000611766	15w
2023003022	15w
3000495899	15w
3000604555	200w
3000485826	15w
3000614411	15w
2016305394	30-50w
3000583758	200w
3000643783	100w
3000672722	15w
2023323456	15w
2020712484	15w
3000623643	15w
2019505694	100w
2016718250	15w
2023578157	15w
3000646022	15w
2011842499	15w
2022836519	15w
1000083368	15w
2018613362	15w
3000584671	200w
3000036914	15w
1000291663	30-50w
2021836744	30-50w
2013881578	100w
2001969261	30-50w
3000447367	30-50w
3000486310	15w
1000225326	15w
2021826062	15w
2000019627	15w
2018523508	5w
2019202292	15w
2007886371	15w
2020118302	15w
2020276751	5w
2007818860	30-50w
2017772458	15w
3000651157	100w
2014371909	15w
3000609665	30-50w
3000324729	15w
2008061688	15w
2007119723	15w
2019549010	15w
2005713058	15w
2023176826	15w
2020684988	30-50w
2018052644	30-50w
2021995098	30-50w
2014599252	5w
2019674544	15w
3000412744	15w
3000581123	30-50w
2016294470	15w
2019715376	15w
2017858928	15w
3000682111	15w
3000485962	30-50w
2017390038	100w
3000661771	15w
3000590610	15w
3000617787	15w
3000606956	15w
2018469787	100w
2023753596	100w
2022111416	15w
2020823433	15w
3000628564	30-50w
2023227981	30-50w
3000632148	30-50w
2013437784	15w
2020940550	15w
2000325361	5w
2019249726	200w
2004210544	5w
2021905276	100w
1000466877	100w
2020919659	30-50w
2022094960	15w
1000375198	30-50w
2023768279	15w
1000468284	15w
2021771913	15w
2020607022	15w
2018232753	30-50w
2020764349	15w
3000085931	15w
2021150364	15w
3000422207	15w
2017739471	100w
3000670303	30-50w
2023350061	15w
3000600970	15w
2016325389	15w
3000584650	100w
3000544484	15w
2022517785	1-10w
3000647327	30-50w
3000612761	200w
3000274874	30-50w
2020376340	15w
3000584898	15w
2021934784	1-10w
2024215198	15w
2016215368	30-50w
3000607828	15w
2018212579	5w
2023229459	15w
2019689339	1-10w
2002060426	30-50w
2016513031	30-50w
2018517914	30-50w
2005500544	30-50w
2019043816	15w
2024186957	30-50w
2011315462	30-50w
2023251862	15w
3000612784	15w
3000625842	30-50w
3000685159	15w
3000678507	30-50w
3000674736	15w
3000593640	15w
2016373672	30-50w
2018957961	1-10w
2021172323	200w
3000673405	100w
3000553266	30-50w
1000241699	15w
2022027135	15w
1000162830	30-50w
2022809304	100w
3000419154	30-50w
2010455750	30-50w
2022708412	15w
3000611467	15w
3000572537	100w
3000686165	200w
3000623658	15w
3000576585	15w
3000606193	15w
3000316645	15w
2019485188	15w
2013913264	15w
2023908628	15w
3000119783	100w
2023279294	15w
2022141857	15w
2019932375	15w
2017977555	5w
2021993605	100w
2016660791	30-50w
2023966621	15w
2024466625	30-50w
3000513724	15w
2017135085	15w
2001370568	15w
2022079695	15w
3000598783	15w
3000673353	30-50w
2011692953	30-50w
1000546273	100w
3000647005	15w
2008855353	15w
2011516757	100w
2015375357	30-50w
2004943841	30-50w
2018121344	15w
3000603366	15w
1000274405	30-50w
2022707239	5w
1000229858	5w
2003920854	5w
1000503390	15w
3000611131	300w
3000633157	15w
3000632476	15w
2018932867	30-50w
2023883482	15w
3000457741	30-50w
2020659687	15w
2000980272	15w
2022493552	30-50w
2024486629	15w
2019766645	15w
3000609348	15w
2018089151	5w
3000689971	15w
2001556973	100w
2007118239	15w
3000745364	15w
3000697776	30-50w
2020940499	30-50w
3000041080	15w
3000758555	15w
3000747590	200w
2019852348	15w
3000783679	15w
3000802388	15w
3000614406	200w
3000779780	15w
2019135085	30-50w
3000723701	30-50w
3000732118	30-50w
3000694433	15w
3000751706	30-50w
3000749528	30-50w
3000311768	15w
3000784196	15w
2021041368	15w
3000629722	15w
2001038029	15w
2019195750	100w
3000671357	15w
3000609964	30-50w
2023353243	15w
2020201651	15w
3000554177	15w
2019309960	15w
2003675596	100w
3000160616	30-50w
2000622022	15w
3000792611	30-50w
3000695310	200w
2014170202	15w
2020446390	30-50w
2016794542	5w
3000618848	30-50w
2021673140	30-50w
2000805645	15w
2008696325	100w
2020415994	15w
3000729963	15w
2016273650	15w
3000785185	15w
3000718382	100w
3000546905	15w
2014638872	15w
3000646565	100w
3000758378	15w
3000689605	15w
2003901681	100w
2002161532	30-50w
3000614138	15w
2021640425	30-50w
3000742493	30-50w
3000627526	30-50w
3000436005	15w
2021519649	15w
3000707999	15w
3000773490	30-50w
3000763717	30-50w
3000232081	15w
3000756484	100w
2000221147	30-50w
3000787541	30-50w
3000678812	30-50w
2007086356	5w
2020312489	15w
3000738863	15w
3000722790	200w
3000721265	15w
2023425040	15w
3000762107	15w
3000712391	30-50w
3000709340	15w
3000715836	15w
2017720292	100w
2023102826	15w
3000746303	15w
3000769006	30-50w
1000070951	15w
2009056081	15w
3000718287	15w
2000558916	30-50w
3000701748	15w
3000797523	15w
2017290180	15w
1000218886	15w
2022630655	30-50w
2022135499	15w
3000398378	15w
2023584438	15w
3000607102	15w
1000323027	30-50w
2021618544	30-50w
2022213333	100w
2011425082	15w
3000669366	15w
2005479514	15w
2018485118	1-10w
2020681243	1-10w
2002941692	15w
2015593837	1-10w
2023144481	200w
2022405564	15w
3000270246	15w
2022963815	15w
3000541698	30-50w
1000381175	30-50w
1000212743	15w
2021651332	15w
2020132116	200w
1000530254	15w
2021374751	15w
2021791464	15w
2023763967	30-50w
2017176346	5w
2022226636	30-50w
2020423526	15w
2023581041	30-50w
2019663037	15w
2021332828	100w
2015309851	15w
2023768641	15w
3000602171	15w
3000510161	200w
2017755272	30-50w
2006086134	30-50w
2016400161	15w
2023051623	30-50w
2020799257	30-50w
2023602695	15w
2014430671	15w
2000296520	15w
3000686472	200w
2019423596	15w
1000325187	15w
3000622409	15w
3000534923	15w
3000655085	15w
2013507925	100w
2021875747	30-50w
1000280459	30-50w
2022857950	30-50w
3000678458	200w
2003194235	30-50w
3000090488	15w
3000218145	100w
3000542928	15w
2023884522	15w
